:START_ID,:END_ID,relation,confidence:float,:TYPE
P000831,E000611,参与,0.9,PERSON_PARTICIPATES_EVENT
P000534,E000613,参与,0.9,PERSON_PARTICIPATES_EVENT
P000531,E000614,参与,0.9,PERSON_PARTICIPATES_EVENT
P000524,E000616,参与,0.9,PERSON_PARTICIPATES_EVENT
P000208,E000618,参与,0.9,PERSON_PARTICIPATES_EVENT
P000535,E000619,参与,0.9,PERSON_PARTICIPATES_EVENT
P000536,E000620,参与,0.9,PERSON_PARTICIPATES_EVENT
P000483,E000624,参与,0.9,PERSON_PARTICIPATES_EVENT
P000534,E000625,参与,0.9,PERSON_PARTICIPATES_EVENT
P000138,E000626,参与,0.9,PERSON_PARTICIPATES_EVENT
P000147,E000626,参与,0.9,PERSON_PARTICIPATES_EVENT
P000148,E000626,参与,0.9,PERSON_PARTICIPATES_EVENT
P000208,E000630,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000631,参与,0.9,PERSON_PARTICIPATES_EVENT
P000831,E000633,参与,0.9,PERSON_PARTICIPATES_EVENT
P000536,E000634,参与,0.9,PERSON_PARTICIPATES_EVENT
P000831,E000635,参与,0.9,PERSON_PARTICIPATES_EVENT
P000537,E000635,参与,0.9,PERSON_PARTICIPATES_EVENT
P000831,E000636,参与,0.9,PERSON_PARTICIPATES_EVENT
P000831,E000639,参与,0.9,PERSON_PARTICIPATES_EVENT
P000538,E000641,参与,0.9,PERSON_PARTICIPATES_EVENT
P000535,E000642,参与,0.9,PERSON_PARTICIPATES_EVENT
P000524,E000643,参与,0.9,PERSON_PARTICIPATES_EVENT
P000483,E000643,参与,0.9,PERSON_PARTICIPATES_EVENT
P000533,E000643,参与,0.9,PERSON_PARTICIPATES_EVENT
P000536,E000643,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000644,参与,0.9,PERSON_PARTICIPATES_EVENT
P000208,E000646,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000648,参与,0.9,PERSON_PARTICIPATES_EVENT
P000525,E000651,参与,0.9,PERSON_PARTICIPATES_EVENT
P000525,E000652,参与,0.9,PERSON_PARTICIPATES_EVENT
P000539,E000653,参与,0.9,PERSON_PARTICIPATES_EVENT
P000532,E000654,参与,0.9,PERSON_PARTICIPATES_EVENT
P000208,E000657,参与,0.9,PERSON_PARTICIPATES_EVENT
P000540,E000661,参与,0.9,PERSON_PARTICIPATES_EVENT
P000536,E000662,参与,0.9,PERSON_PARTICIPATES_EVENT
P000539,E000663,参与,0.9,PERSON_PARTICIPATES_EVENT
P000524,E000664,参与,0.9,PERSON_PARTICIPATES_EVENT
P000515,E000665,参与,0.9,PERSON_PARTICIPATES_EVENT
P000483,E000666,参与,0.9,PERSON_PARTICIPATES_EVENT
P000533,E000667,参与,0.9,PERSON_PARTICIPATES_EVENT
P000525,E000667,参与,0.9,PERSON_PARTICIPATES_EVENT
P000524,E000671,参与,0.9,PERSON_PARTICIPATES_EVENT
P000541,E000672,参与,0.9,PERSON_PARTICIPATES_EVENT
P000525,E000673,参与,0.9,PERSON_PARTICIPATES_EVENT
P000524,E000674,参与,0.9,PERSON_PARTICIPATES_EVENT
P000485,E000675,参与,0.9,PERSON_PARTICIPATES_EVENT
P000515,E000677,参与,0.9,PERSON_PARTICIPATES_EVENT
P000532,E000678,参与,0.9,PERSON_PARTICIPATES_EVENT
P000524,E000679,参与,0.9,PERSON_PARTICIPATES_EVENT
P000524,E000680,参与,0.9,PERSON_PARTICIPATES_EVENT
P000542,E000681,参与,0.9,PERSON_PARTICIPATES_EVENT
P000543,E000682,参与,0.9,PERSON_PARTICIPATES_EVENT
P000544,E000683,参与,0.9,PERSON_PARTICIPATES_EVENT
P000525,E000684,参与,0.9,PERSON_PARTICIPATES_EVENT
P000540,E000685,参与,0.9,PERSON_PARTICIPATES_EVENT
P000542,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000541,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000545,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000073,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000546,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000547,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000548,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000549,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000482,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000550,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000539,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000551,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000552,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000553,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000554,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000555,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000556,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000557,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000558,E000688,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000689,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000690,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000691,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000692,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000693,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000694,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000695,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000696,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000697,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000698,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000699,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000700,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000701,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000702,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000703,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000704,参与,0.9,PERSON_PARTICIPATES_EVENT
P000542,E000705,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000706,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000707,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000708,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000709,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000710,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000711,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000711,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000712,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000714,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000714,参与,0.9,PERSON_PARTICIPATES_EVENT
P000525,E000715,参与,0.9,PERSON_PARTICIPATES_EVENT
P000560,E000715,参与,0.9,PERSON_PARTICIPATES_EVENT
P000562,E000716,参与,0.9,PERSON_PARTICIPATES_EVENT
P000295,E000717,参与,0.9,PERSON_PARTICIPATES_EVENT
P000533,E000719,参与,0.9,PERSON_PARTICIPATES_EVENT
P000561,E000720,参与,0.9,PERSON_PARTICIPATES_EVENT
P000532,E000721,参与,0.9,PERSON_PARTICIPATES_EVENT
P000553,E000722,参与,0.9,PERSON_PARTICIPATES_EVENT
P000534,E000724,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000727,参与,0.9,PERSON_PARTICIPATES_EVENT
P000545,E000728,参与,0.9,PERSON_PARTICIPATES_EVENT
P000073,E000728,参与,0.9,PERSON_PARTICIPATES_EVENT
P000546,E000728,参与,0.9,PERSON_PARTICIPATES_EVENT
P000541,E000728,参与,0.9,PERSON_PARTICIPATES_EVENT
P000542,E000728,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000729,参与,0.9,PERSON_PARTICIPATES_EVENT
P000208,E000730,参与,0.9,PERSON_PARTICIPATES_EVENT
P000525,E000730,参与,0.9,PERSON_PARTICIPATES_EVENT
P000534,E000731,参与,0.9,PERSON_PARTICIPATES_EVENT
P000545,E000731,参与,0.9,PERSON_PARTICIPATES_EVENT
P000073,E000731,参与,0.9,PERSON_PARTICIPATES_EVENT
P000546,E000731,参与,0.9,PERSON_PARTICIPATES_EVENT
P000541,E000731,参与,0.9,PERSON_PARTICIPATES_EVENT
P000542,E000731,参与,0.9,PERSON_PARTICIPATES_EVENT
P000293,E000732,参与,0.9,PERSON_PARTICIPATES_EVENT
P000534,E000733,参与,0.9,PERSON_PARTICIPATES_EVENT
P000561,E000734,参与,0.9,PERSON_PARTICIPATES_EVENT
P000513,E000737,参与,0.9,PERSON_PARTICIPATES_EVENT
P000831,E000737,参与,0.9,PERSON_PARTICIPATES_EVENT
P000561,E000738,参与,0.9,PERSON_PARTICIPATES_EVENT
P000208,E000739,参与,0.9,PERSON_PARTICIPATES_EVENT
P000517,E000742,参与,0.9,PERSON_PARTICIPATES_EVENT
P000563,E000745,参与,0.9,PERSON_PARTICIPATES_EVENT
P000564,E000747,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000748,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000748,参与,0.9,PERSON_PARTICIPATES_EVENT
P000562,E000748,参与,0.9,PERSON_PARTICIPATES_EVENT
P000565,E000748,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000749,参与,0.9,PERSON_PARTICIPATES_EVENT
P000295,E000750,参与,0.9,PERSON_PARTICIPATES_EVENT
P000485,E000750,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000751,参与,0.9,PERSON_PARTICIPATES_EVENT
P000515,E000752,参与,0.9,PERSON_PARTICIPATES_EVENT
P000566,E000752,参与,0.9,PERSON_PARTICIPATES_EVENT
P000567,E000752,参与,0.9,PERSON_PARTICIPATES_EVENT
P000568,E000752,参与,0.9,PERSON_PARTICIPATES_EVENT
P000260,E000752,参与,0.9,PERSON_PARTICIPATES_EVENT
P000569,E000753,参与,0.9,PERSON_PARTICIPATES_EVENT
P000570,E000753,参与,0.9,PERSON_PARTICIPATES_EVENT
P000568,E000754,参与,0.9,PERSON_PARTICIPATES_EVENT
P000570,E000754,参与,0.9,PERSON_PARTICIPATES_EVENT
P000485,E000758,参与,0.9,PERSON_PARTICIPATES_EVENT
P000572,E000759,参与,0.9,PERSON_PARTICIPATES_EVENT
P000525,E000763,参与,0.9,PERSON_PARTICIPATES_EVENT
P000533,E000763,参与,0.9,PERSON_PARTICIPATES_EVENT
P000571,E000765,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000766,参与,0.9,PERSON_PARTICIPATES_EVENT
P000478,E000767,参与,0.9,PERSON_PARTICIPATES_EVENT
P000532,E000768,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000772,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000777,参与,0.9,PERSON_PARTICIPATES_EVENT
P000404,E000780,参与,0.9,PERSON_PARTICIPATES_EVENT
P000573,E000781,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000783,参与,0.9,PERSON_PARTICIPATES_EVENT
P000161,E000783,参与,0.9,PERSON_PARTICIPATES_EVENT
P000574,E000783,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000784,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000785,参与,0.9,PERSON_PARTICIPATES_EVENT
P000575,E000786,参与,0.9,PERSON_PARTICIPATES_EVENT
P000576,E000787,参与,0.9,PERSON_PARTICIPATES_EVENT
P000577,E000787,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000789,参与,0.85,PERSON_PARTICIPATES_EVENT
P000006,E000790,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000790,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000790,参与,0.99,PERSON_PARTICIPATES_EVENT
P000531,E000790,参与,0.99,PERSON_PARTICIPATES_EVENT
P001207,E000790,参与,0.99,PERSON_PARTICIPATES_EVENT
P000900,E000790,参与,0.99,PERSON_PARTICIPATES_EVENT
P000568,E000790,参与,0.99,PERSON_PARTICIPATES_EVENT
P000915,E000790,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000791,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000791,参与,0.99,PERSON_PARTICIPATES_EVENT
P000161,E000791,参与,0.99,PERSON_PARTICIPATES_EVENT
P000295,E000791,参与,0.99,PERSON_PARTICIPATES_EVENT
P000574,E000791,参与,0.99,PERSON_PARTICIPATES_EVENT
P000858,E000791,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000792,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000793,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000793,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000794,参与,0.99,PERSON_PARTICIPATES_EVENT
P000006,E000794,参与,0.99,PERSON_PARTICIPATES_EVENT
P000524,E000796,参与,0.95,PERSON_PARTICIPATES_EVENT
P000570,E000796,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000797,参与,0.95,PERSON_PARTICIPATES_EVENT
P000580,E000798,参与,0.95,PERSON_PARTICIPATES_EVENT
P000917,E000799,参与,0.95,PERSON_PARTICIPATES_EVENT
P000958,E000799,参与,0.95,PERSON_PARTICIPATES_EVENT
P000916,E000799,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000800,参与,0.9,PERSON_PARTICIPATES_EVENT
P000580,E000800,参与,0.9,PERSON_PARTICIPATES_EVENT
P000948,E000800,参与,0.9,PERSON_PARTICIPATES_EVENT
P000949,E000800,参与,0.9,PERSON_PARTICIPATES_EVENT
P000913,E000800,参与,0.9,PERSON_PARTICIPATES_EVENT
P000579,E000800,参与,0.9,PERSON_PARTICIPATES_EVENT
P000947,E000800,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000801,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000801,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000802,参与,0.9,PERSON_PARTICIPATES_EVENT
P000114,E000802,参与,0.9,PERSON_PARTICIPATES_EVENT
P000900,E000802,参与,0.9,PERSON_PARTICIPATES_EVENT
P000566,E000802,参与,0.9,PERSON_PARTICIPATES_EVENT
P000919,E000802,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000803,参与,0.9,PERSON_PARTICIPATES_EVENT
P000581,E000804,参与,0.9,PERSON_PARTICIPATES_EVENT
P000582,E000804,参与,0.9,PERSON_PARTICIPATES_EVENT
P000583,E000804,参与,0.9,PERSON_PARTICIPATES_EVENT
P000107,E000805,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000805,参与,0.9,PERSON_PARTICIPATES_EVENT
P000584,E000806,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000806,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000807,参与,0.9,PERSON_PARTICIPATES_EVENT
P000524,E000808,参与,0.9,PERSON_PARTICIPATES_EVENT
P000287,E000808,参与,0.9,PERSON_PARTICIPATES_EVENT
P000917,E000808,参与,0.9,PERSON_PARTICIPATES_EVENT
P000986,E000808,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000809,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000810,参与,0.95,PERSON_PARTICIPATES_EVENT
P000584,E000810,参与,0.95,PERSON_PARTICIPATES_EVENT
P000307,E000810,参与,0.95,PERSON_PARTICIPATES_EVENT
P000584,E000810,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000811,参与,0.95,PERSON_PARTICIPATES_EVENT
P000179,E000811,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000811,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000812,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000814,参与,0.95,PERSON_PARTICIPATES_EVENT
P000588,E000814,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000815,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000815,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000816,参与,0.95,PERSON_PARTICIPATES_EVENT
P000586,E000816,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000817,参与,0.95,PERSON_PARTICIPATES_EVENT
P000586,E000817,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000818,参与,0.95,PERSON_PARTICIPATES_EVENT
P000122,E000818,参与,0.95,PERSON_PARTICIPATES_EVENT
P000181,E000818,参与,0.95,PERSON_PARTICIPATES_EVENT
P000587,E000818,参与,0.95,PERSON_PARTICIPATES_EVENT
P000588,E000818,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000819,参与,0.95,PERSON_PARTICIPATES_EVENT
P000586,E000819,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000820,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000821,参与,0.9,PERSON_PARTICIPATES_EVENT
P000945,E000821,参与,0.9,PERSON_PARTICIPATES_EVENT
P000014,E000822,参与,0.9,PERSON_PARTICIPATES_EVENT
P000591,E000822,参与,0.9,PERSON_PARTICIPATES_EVENT
P000005,E000823,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000823,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000823,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000824,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000825,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000826,参与,0.9,PERSON_PARTICIPATES_EVENT
P000590,E000826,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000827,参与,0.9,PERSON_PARTICIPATES_EVENT
P000592,E000828,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000828,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000829,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000830,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000830,参与,0.9,PERSON_PARTICIPATES_EVENT
P000593,E000831,参与,0.9,PERSON_PARTICIPATES_EVENT
P000594,E000831,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000831,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000831,参与,0.9,PERSON_PARTICIPATES_EVENT
P000061,E000831,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000832,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000832,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000833,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000834,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000835,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000836,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000837,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000837,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000602,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000603,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000053,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000604,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000605,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000606,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000607,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000608,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000609,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000610,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000611,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000612,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000613,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000614,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000615,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000616,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000617,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000618,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000619,E000838,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000839,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000839,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000840,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000840,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000841,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000842,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000843,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000843,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000844,参与,0.9,PERSON_PARTICIPATES_EVENT
P000620,E000845,参与,0.9,PERSON_PARTICIPATES_EVENT
P000621,E000845,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000846,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000847,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000848,参与,0.9,PERSON_PARTICIPATES_EVENT
P000624,E000848,参与,0.9,PERSON_PARTICIPATES_EVENT
P000625,E000848,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000849,参与,0.9,PERSON_PARTICIPATES_EVENT
P000626,E000849,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000850,参与,0.9,PERSON_PARTICIPATES_EVENT
P000627,E000851,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000851,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000852,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000853,参与,0.95,PERSON_PARTICIPATES_EVENT
P000628,E000853,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000853,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000854,参与,0.95,PERSON_PARTICIPATES_EVENT
P000629,E000854,参与,0.95,PERSON_PARTICIPATES_EVENT
P000628,E000854,参与,0.95,PERSON_PARTICIPATES_EVENT
P000135,E000854,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000854,参与,0.95,PERSON_PARTICIPATES_EVENT
P000630,E000854,参与,0.95,PERSON_PARTICIPATES_EVENT
P000634,E000856,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000857,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000858,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000859,参与,0.9,PERSON_PARTICIPATES_EVENT
P000635,E000860,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000860,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000860,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000861,参与,0.9,PERSON_PARTICIPATES_EVENT
P000638,E000862,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000862,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000863,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000864,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000865,参与,0.9,PERSON_PARTICIPATES_EVENT
P000640,E000866,参与,0.9,PERSON_PARTICIPATES_EVENT
P000642,E000866,参与,0.9,PERSON_PARTICIPATES_EVENT
P000643,E000867,参与,0.9,PERSON_PARTICIPATES_EVENT
P000644,E000867,参与,0.9,PERSON_PARTICIPATES_EVENT
P000645,E000867,参与,0.9,PERSON_PARTICIPATES_EVENT
P000646,E000867,参与,0.9,PERSON_PARTICIPATES_EVENT
P000640,E000867,参与,0.9,PERSON_PARTICIPATES_EVENT
P000642,E000867,参与,0.9,PERSON_PARTICIPATES_EVENT
P000649,E000869,参与,0.9,PERSON_PARTICIPATES_EVENT
P000040,E000869,参与,0.9,PERSON_PARTICIPATES_EVENT
P000012,E000870,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000871,参与,0.95,PERSON_PARTICIPATES_EVENT
P000649,E000871,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000872,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000873,参与,0.95,PERSON_PARTICIPATES_EVENT
P000650,E000874,参与,0.95,PERSON_PARTICIPATES_EVENT
P000034,E000874,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000875,参与,0.95,PERSON_PARTICIPATES_EVENT
P000651,E000875,参与,0.95,PERSON_PARTICIPATES_EVENT
P000013,E000875,参与,0.95,PERSON_PARTICIPATES_EVENT
P000013,E000877,参与,0.95,PERSON_PARTICIPATES_EVENT
P000651,E000877,参与,0.95,PERSON_PARTICIPATES_EVENT
P000013,E000878,参与,0.95,PERSON_PARTICIPATES_EVENT
P000653,E000879,参与,0.95,PERSON_PARTICIPATES_EVENT
P000013,E000880,参与,0.95,PERSON_PARTICIPATES_EVENT
P000652,E000880,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000880,参与,0.95,PERSON_PARTICIPATES_EVENT
P000034,E000881,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000882,参与,0.9,PERSON_PARTICIPATES_EVENT
P000654,E000882,参与,0.9,PERSON_PARTICIPATES_EVENT
P000012,E000883,参与,0.9,PERSON_PARTICIPATES_EVENT
P000654,E000883,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000884,参与,0.9,PERSON_PARTICIPATES_EVENT
P000012,E000885,参与,0.9,PERSON_PARTICIPATES_EVENT
P000012,E000886,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000887,参与,0.9,PERSON_PARTICIPATES_EVENT
P000034,E000887,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000888,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000889,参与,0.9,PERSON_PARTICIPATES_EVENT
P000013,E000890,参与,0.9,PERSON_PARTICIPATES_EVENT
P000655,E000891,参与,0.9,PERSON_PARTICIPATES_EVENT
P000656,E000891,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000892,参与,0.95,PERSON_PARTICIPATES_EVENT
P000652,E000892,参与,0.95,PERSON_PARTICIPATES_EVENT
P000658,E000894,参与,0.95,PERSON_PARTICIPATES_EVENT
P000659,E000895,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000896,参与,0.95,PERSON_PARTICIPATES_EVENT
P000014,E000897,参与,0.95,PERSON_PARTICIPATES_EVENT
P000662,E000897,参与,0.95,PERSON_PARTICIPATES_EVENT
P000663,E000897,参与,0.95,PERSON_PARTICIPATES_EVENT
P000014,E000898,参与,0.95,PERSON_PARTICIPATES_EVENT
P000006,E000898,参与,0.95,PERSON_PARTICIPATES_EVENT
P000220,E000899,参与,0.94,PERSON_PARTICIPATES_EVENT
P000220,E000900,参与,0.94,PERSON_PARTICIPATES_EVENT
P000006,E000903,参与,0.95,PERSON_PARTICIPATES_EVENT
P000665,E000904,参与,0.9,PERSON_PARTICIPATES_EVENT
P000666,E000905,参与,0.9,PERSON_PARTICIPATES_EVENT
P000666,E000906,参与,0.9,PERSON_PARTICIPATES_EVENT
P000667,E000906,参与,0.9,PERSON_PARTICIPATES_EVENT
P000006,E000907,参与,0.9,PERSON_PARTICIPATES_EVENT
P000668,E000907,参与,0.9,PERSON_PARTICIPATES_EVENT
