:START_ID,:END_ID,relation,time,place,evidence,confidence:float,:TYPE
P000488,OFFICE_桂、永等州經略大使,担任,延載元年十月壬申,,容州都督張玄遇為桂、永等州經略大使,0.9,PERSON_OFFICE
P000478,OFFICE_赵州刺史,被贬任,证圣元年正月戊子日,,貶豆盧欽望為趙州刺史,0.9,PERSON_OFFICE
P000295,OFFICE_鄜州刺史,被贬任,证圣元年正月戊子日,,韋巨源鄜州刺史,0.9,PERSON_OFFICE
P000486,OFFICE_溱州刺史,被贬任,证圣元年正月戊子日,,杜景佺溱州刺史,0.9,PERSON_OFFICE
P000483,OFFICE_集州刺史,被贬任,证圣元年正月戊子日,,蘇味道集州刺史,0.9,PERSON_OFFICE
P000477,OFFICE_綏州刺史,被贬任,证圣元年正月戊子日,,陸元方綏州刺史,0.9,PERSON_OFFICE
P000469,OFFICE_朔方行軍總管,任命,证圣元年正月丙午日,,王孝傑為朔方行軍總管,0.9,PERSON_OFFICE
P000469,OFFICE_肅邊道行軍大總管,任命,证圣元年七月辛酉日,,王孝傑為肅邊道行軍大總管,0.9,PERSON_OFFICE
P000470,OFFICE_肅邊道行軍副總管,担任,萬歲通天元年一月甲寅,,一月甲寅，婁師德為肅邊道行軍副總管，以擊吐蕃。,0.95,PERSON_OFFICE
P000470,OFFICE_原州都督府司馬,贬为,萬歲通天元年四月庚子,,庚子，貶婁師德為原州都督府司馬。,0.95,PERSON_OFFICE
P000489,OFFICE_松漠都督,担任,萬歲通天元年五月壬子,,五月壬子，契丹首領松漠都督李盡忠、歸誠州刺史孫萬榮陷營州，殺都督趙文翽。,0.95,PERSON_OFFICE
P000490,OFFICE_歸誠州刺史,担任,萬歲通天元年五月壬子,,五月壬子，契丹首領松漠都督李盡忠、歸誠州刺史孫萬榮陷營州，殺都督趙文翽。,0.95,PERSON_OFFICE
P000491,OFFICE_都督,担任,萬歲通天元年五月壬子,營州,五月壬子，契丹首領松漠都督李盡忠、歸誠州刺史孫萬榮陷營州，殺都督趙文翽。,0.95,PERSON_OFFICE
P000006,OFFICE_榆關道安撫大使,担任,萬歲通天元年七月辛亥,,七月辛亥，春官尚書武三思為榆關道安撫大使，納言姚璹為副，以備契丹。,0.95,PERSON_OFFICE
P000465,OFFICE_納言,担任,萬歲通天元年七月辛亥,,七月辛亥，春官尚書武三思為榆關道安撫大使，納言姚璹為副，以備契丹。,0.95,PERSON_OFFICE
P000494,OFFICE_清邊道行軍大總管,担任,萬歲通天元年九月庚子,,九月庚子，同州刺史武攸宜為清邊道行軍大總管，以擊契丹。,0.95,PERSON_OFFICE
P000495,OFFICE_都督,担任,萬歲通天元年九月丁巳,涼州,丁巳，吐蕃寇涼州，都督許欽明死之。,0.95,PERSON_OFFICE
P000497,OFFICE_刺史,担任,萬歲通天元年十月辛卯,冀州,十月辛卯，契丹寇冀州，刺史陸寶積死之。,0.95,PERSON_OFFICE
P000470,OFFICE_鳳閣侍郎,担任,神功元年正月甲子,,甲子，婁師德守鳳閣侍郎、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000470,OFFICE_同鳳閣鸞臺平章事,担任,神功元年正月甲子,,甲子，婁師德守鳳閣侍郎、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000510,OFFICE_內史,担任,神功元年四月癸酉,,癸酉，前益州大都督府長史王及善為內史。,0.9,PERSON_OFFICE
P000511,OFFICE_神兵道行軍大總管,担任,神功元年四月癸未,,癸未，右金吾衞大將軍武懿宗為神兵道行軍大總管，及右豹韜衞將軍何迦密以擊契丹。,0.9,PERSON_OFFICE
P000470,OFFICE_清邊道行軍副大總管,担任,神功元年五月癸卯,,五月癸卯，婁師德為清邊道行軍副大總管，右武衞將軍沙吒忠義為清邊中道前軍總管，以擊契丹。,0.9,PERSON_OFFICE
P000513,OFFICE_清邊中道前軍總管,担任,神功元年五月癸卯,,五月癸卯，婁師德為清邊道行軍副大總管，右武衞將軍沙吒忠義為清邊中道前軍總管，以擊契丹。,0.9,PERSON_OFFICE
P000515,OFFICE_同鳳閣鸞臺平章事,担任,神功元年六月己卯,,己卯，尚方少監宗楚客同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000470,OFFICE_納言,担任,神功元年九月庚戌,,庚戌，婁師德守納言。,0.9,PERSON_OFFICE
P000457,OFFICE_鸞臺侍郎,担任,神功元年闰月甲寅,,閏月甲寅，檢校司刑卿、幽州都督狄仁傑為鸞臺侍郎，司刑卿杜景佺為鳳閣侍郎：同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000486,OFFICE_鳳閣侍郎,担任,神功元年闰月甲寅,,閏月甲寅，檢校司刑卿、幽州都督狄仁傑為鸞臺侍郎，司刑卿杜景佺為鳳閣侍郎：同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000486,OFFICE_同鳳閣鸞臺平章事,担任,神功元年闰月甲寅,,閏月甲寅，檢校司刑卿、幽州都督狄仁傑為鸞臺侍郎，司刑卿杜景佺為鳳閣侍郎：同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000470,OFFICE_隴右諸軍大使,担任,聖曆元年四月辛丑,,婁師德為隴右諸軍大使,0.9,PERSON_OFFICE
P000470,OFFICE_檢校河西營田事,担任,聖曆元年四月辛丑,,檢校河西營田事,0.9,PERSON_OFFICE
P000006,OFFICE_檢校內史,担任,聖曆元年八月庚子,,春官尚書武三思檢校內史,0.9,PERSON_OFFICE
P000457,OFFICE_納言,兼任,聖曆元年八月庚子,,狄仁傑兼納言,0.9,PERSON_OFFICE
P000526,OFFICE_左豹韜衞將軍,担任,聖曆元年八月戊子,,左豹韜衞將軍閻知微降于突厥,0.9,PERSON_OFFICE
P000006,OFFICE_相王,被封为,聖曆二年正月壬戌,,封皇嗣旦為相王,0.9,PERSON_OFFICE
P000527,OFFICE_天官侍郎,被任命为,聖曆二年臘月戊子,,左肅政臺御史中丞吉頊為天官侍郎,0.9,PERSON_OFFICE
P000208,OFFICE_鳳閣侍郎,被任命为,聖曆二年臘月戊子,,檢校右肅政臺御史中丞魏元忠為鳳閣侍郎,0.9,PERSON_OFFICE
P000208,OFFICE_同鳳閣鸞臺平章事,被任命为,聖曆二年臘月戊子,,魏元忠為鳳閣侍郎：同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000470,OFFICE_納言,被任命为,聖曆二年三月甲戌,,婁師德為納言,0.9,PERSON_OFFICE
P000208,OFFICE_检校并州大都督府長史,被任命为,聖曆二年四月壬辰,,魏元忠檢校并州大都督府長史,0.9,PERSON_OFFICE
P000208,OFFICE_天兵軍大總管,被任命为,聖曆二年四月壬辰,,天兵軍大總管,0.9,PERSON_OFFICE
P000470,OFFICE_隴右諸軍大使,被任命为,聖曆二年四月辛丑,,婁師德為隴右諸軍大使,0.9,PERSON_OFFICE
P000510,OFFICE_文昌左相,被任命为,聖曆二年八月庚子,,王及善為文昌左相,0.9,PERSON_OFFICE
P000510,OFFICE_同鳳閣鸞臺平章事,被任命为,聖曆二年八月庚子,,同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000478,OFFICE_文昌右相,被任命为,聖曆二年八月庚子,,豆盧欽望為文昌右相,0.9,PERSON_OFFICE
P000478,OFFICE_同鳳閣鸞臺三品,被任命为,聖曆二年八月庚子,,同鳳閣鸞臺三品,0.9,PERSON_OFFICE
P000477,OFFICE_鸞臺侍郎,被任命为,聖曆二年八月丁未,,陸元方為鸞臺侍郎,0.9,PERSON_OFFICE
P000477,OFFICE_同鳳閣鸞臺平章事,被任命为,聖曆二年八月丁未,,同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000006,OFFICE_內史,被任命为,聖曆二年八月戊申,,武三思為內史,0.9,PERSON_OFFICE
P000527,OFFICE_琰川尉,被贬为,久視元年正月戊午,,貶吉頊為琰川尉,0.9,PERSON_OFFICE
P000138,OFFICE_邵王,被封为,久視元年臘月辛巳,,封皇太子之子重潤為邵王,0.9,PERSON_OFFICE
P000477,OFFICE_司禮卿,被罢免,久視元年臘月庚寅,,陸元方罷司禮卿,0.9,PERSON_OFFICE
P000529,OFFICE_平西軍大總管,被任命为,久視元年臘月,,阿史那斛瑟羅為平西軍大總管,0.9,PERSON_OFFICE
P000457,OFFICE_內史,被任命为,久視元年臘月丁酉,,狄仁傑為內史,0.9,PERSON_OFFICE
P000295,OFFICE_納言,转任,久視元年臘月庚子,,文昌左相韋巨源為納言,0.9,PERSON_OFFICE
P000530,OFFICE_天兵中軍大總管,被任命为,久視元年三月癸丑,,夏官尚書唐奉一為天兵中軍大總管,0.9,PERSON_OFFICE
P000531,OFFICE_同鳳閣鸞臺平章事,被任命为,久視元年閏七月己丑,,天官侍郎張錫為鳳閣侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000532,OFFICE_隴右諸軍州大使,担任,久視元年閏七月丁酉,,隴右諸軍州大使唐休璟敗之于洪源谷,0.9,PERSON_OFFICE
P000208,OFFICE_隴右諸軍州大總管,被任命为,久視元年八月庚戌,,魏元忠為隴右諸軍州大總管,0.9,PERSON_OFFICE
P000208,OFFICE_蕭關道行軍大總管,被任命为,久視元年十月辛亥,,魏元忠為蕭關道行軍大總管,0.9,PERSON_OFFICE
P000533,OFFICE_同鳳閣鸞臺平章事,被任命为,久視元年十月丁巳,,文昌右丞韋安石為鸞臺侍郎、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000534,OFFICE_鸞臺侍郎,担任,長安元年二月己酉,,二月己酉，鸞臺侍郎李懷遠同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000534,OFFICE_同鳳閣鸞臺平章事,担任,長安元年二月己酉,,二月己酉，鸞臺侍郎李懷遠同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000534,OFFICE_同鳳閣鸞臺平章事,罢免,長安元年七月甲申,,甲申，李懷遠罷。,0.9,PERSON_OFFICE
P000524,OFFICE_檢校幷州以北諸軍州兵馬,担任,長安元年四月癸丑,,癸丑，姚元崇檢校幷州以北諸軍州兵馬。,0.9,PERSON_OFFICE
P000208,OFFICE_靈武道行軍大總管,担任,長安元年五月丁丑,,丁丑，魏元忠為靈武道行軍大總管，以備突厥。,0.9,PERSON_OFFICE
P000535,OFFICE_天官侍郎,担任,長安元年五月丙申,,丙申，天官侍郎顧琮同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000535,OFFICE_同鳳閣鸞臺平章事,担任,長安元年五月丙申,,丙申，天官侍郎顧琮同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000536,OFFICE_夏官侍郎,担任,長安元年六月庚申,,六月庚申，夏官侍郎李迥秀同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000536,OFFICE_同鳳閣鸞臺平章事,担任,長安元年六月庚申,,六月庚申，夏官侍郎李迥秀同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000483,OFFICE_按察幽、平等州兵馬,担任,長安元年七月壬午,,壬午，蘇味道按察幽、平等州兵馬。,0.9,PERSON_OFFICE
P000208,OFFICE_同鳳閣鸞臺三品,担任,長安元年十月丙寅,,丙寅，魏元忠同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000006,OFFICE_,罢免,長安元年十一月壬申,,十一月壬申，武三思罷。,0.9,PERSON_OFFICE
P000536,OFFICE_檢校武騎兵,担任,長安二年三月丙戌,,三月丙戌，李迥秀安置山東軍馬，檢校武騎兵。,0.9,PERSON_OFFICE
P000537,OFFICE_雍州長史,担任,長安二年三月庚寅,,庚寅，突厥寇幷州，雍州長史薛季昶持節山東防禦大使以備之。,0.9,PERSON_OFFICE
P000537,OFFICE_山東防禦大使,担任,長安二年三月庚寅,,庚寅，突厥寇幷州，雍州長史薛季昶持節山東防禦大使以備之。,0.9,PERSON_OFFICE
P000538,OFFICE_茂州都督,担任,長安二年十月戊申,,戊申，吐蕃寇悉州，茂州都督陳大慈敗之。,0.9,PERSON_OFFICE
P000524,OFFICE_同鳳閣鸞臺平章事,担任,長安二年十月甲寅,,甲寅，姚元崇同鳳閣鸞臺平章事，蘇味道、韋安石、李迥秀同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000483,OFFICE_同鳳閣鸞臺三品,担任,長安二年十月甲寅,,甲寅，姚元崇同鳳閣鸞臺平章事，蘇味道、韋安石、李迥秀同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000533,OFFICE_同鳳閣鸞臺三品,担任,長安二年十月甲寅,,甲寅，姚元崇同鳳閣鸞臺平章事，蘇味道、韋安石、李迥秀同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000536,OFFICE_同鳳閣鸞臺三品,担任,長安二年十月甲寅,,甲寅，姚元崇同鳳閣鸞臺平章事，蘇味道、韋安石、李迥秀同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000006,OFFICE_司徒,担任,長安二年十一月甲子,,十一月甲子，相王旦為司徒。,0.9,PERSON_OFFICE
P000208,OFFICE_安東道安撫使,担任,長安二年十二月甲午,,十二月甲午，魏元忠為安東道安撫使。,0.9,PERSON_OFFICE
P000525,OFFICE_成均祭酒,担任,长安三年闰月庚午,,成均祭酒李嶠,0.9,PERSON_OFFICE
P000525,OFFICE_同鳳閣鸞臺平章事,担任,长安三年闰月庚午,,成均祭酒李嶠同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000525,OFFICE_知納言事,担任,长安三年闰月己卯,,李嶠知納言事,0.9,PERSON_OFFICE
P000539,OFFICE_正諫大夫,担任,长安三年七月壬寅,,正諫大夫朱敬則,0.9,PERSON_OFFICE
P000539,OFFICE_同鳳閣鸞臺平章事,担任,长安三年七月壬寅,,正諫大夫朱敬則同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000532,OFFICE_檢校涼州都督,担任,长安三年七月庚戌,,檢校涼州都督唐休璟,0.9,PERSON_OFFICE
P000532,OFFICE_夏官尚書,担任,长安三年七月庚戌,,檢校涼州都督唐休璟為夏官尚書,0.9,PERSON_OFFICE
P000532,OFFICE_同鳳閣鸞臺平章事,担任,长安三年七月庚戌,,檢校涼州都督唐休璟為夏官尚書、同鳳閣鸞臺平章事,0.9,PERSON_OFFICE
P000208,OFFICE_高要尉,担任,长安三年九月丁酉,,貶魏元忠為高要尉,0.9,PERSON_OFFICE
P000540,OFFICE_鳳閣侍郎,任命,长安四年正月壬子,,壬子，天官侍郎韋嗣立為鳳閣侍郎、同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000540,OFFICE_同鳳閣鸞臺三品,任命,长安四年正月壬子,,壬子，天官侍郎韋嗣立為鳳閣侍郎、同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000536,OFFICE_廬州刺史,贬任,长安四年二月癸亥,,二月癸亥，貶李迥秀為廬州刺史。,0.9,PERSON_OFFICE
P000524,OFFICE_譙王,进封,长安四年三月丁亥,,三月丁亥，進封皇孫平恩郡王重福為譙王。,0.9,PERSON_OFFICE
P000515,OFFICE_同鳳閣鸞臺平章事,加衔,长安四年三月己亥,,己亥，夏官侍郎宗楚客同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000483,OFFICE_坊州刺史,贬任,长安四年三月己亥,,己亥，貶蘇味道為坊州刺史。,0.9,PERSON_OFFICE
P000533,OFFICE_知納言事,任命,长安四年四月壬戌,,四月壬戌，韋安石知納言事，李嶠知內史事。,0.9,PERSON_OFFICE
P000525,OFFICE_知內史事,任命,长安四年四月壬戌,,四月壬戌，韋安石知納言事，李嶠知內史事。,0.9,PERSON_OFFICE
P000541,OFFICE_鸞臺侍郎,任命,长安四年六月乙丑,,乙丑，天官侍郎崔玄暐為鸞臺侍郎、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000541,OFFICE_同鳳閣鸞臺平章事,任命,长安四年六月乙丑,,乙丑，天官侍郎崔玄暐為鸞臺侍郎、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000525,OFFICE_同鳳閣鸞臺三品,加衔,长安四年六月丁丑,,丁丑，李嶠同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000524,OFFICE_兼知夏官尚書,兼任,长安四年六月壬午,,壬午，相王府長史姚元之兼知夏官尚書、同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000524,OFFICE_同鳳閣鸞臺三品,加衔,长安四年六月壬午,,壬午，相王府長史姚元之兼知夏官尚書、同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000485,OFFICE_守內史,代理,长安四年七月丙戌,,七月丙戌，左肅政臺御史大夫楊再思守內史。,0.9,PERSON_OFFICE
P000515,OFFICE_原州都督,贬任,长安四年七月甲午,,甲午，貶宗楚客為原州都督。,0.9,PERSON_OFFICE
P000532,OFFICE_幽營二州都督,兼任,长安四年八月庚申,,八月庚申，唐休璟兼幽營二州都督、安東都護。,0.9,PERSON_OFFICE
P000532,OFFICE_安東都護,兼任,长安四年八月庚申,,八月庚申，唐休璟兼幽營二州都督、安東都護。,0.9,PERSON_OFFICE
P000524,OFFICE_靈武道行軍大總管,任命,长安四年九月壬子,,九月壬子，姚元之為靈武道行軍大總管。,0.9,PERSON_OFFICE
P000524,OFFICE_靈武道安撫大使,任命,长安四年十月辛酉,,十月辛酉，元之為靈武道安撫大使。,0.9,PERSON_OFFICE
P000542,OFFICE_同鳳閣鸞臺平章事,任命,长安四年十月甲戌,,甲戌，判秋官侍郎張柬之同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000543,OFFICE_正諫大夫,任命,长安四年十月壬午,,壬午，懷州長史房融為正諫大夫、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000543,OFFICE_同鳳閣鸞臺平章事,任命,长安四年十月壬午,,壬午，懷州長史房融為正諫大夫、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000544,OFFICE_行鳳閣侍郎,代理,长安四年十一月丁亥,,十一月丁亥，天官侍郎韋承慶行鳳閣侍郎、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000544,OFFICE_同鳳閣鸞臺平章事,任命,长安四年十一月丁亥,,十一月丁亥，天官侍郎韋承慶行鳳閣侍郎、同鳳閣鸞臺平章事。,0.9,PERSON_OFFICE
P000545,OFFICE_左羽林衞將軍,担任,神龙元年正月癸卯,,左羽林衞將軍敬暉,0.9,PERSON_OFFICE
P000073,OFFICE_檢校左羽林衞將軍,担任,神龙元年正月癸卯,,檢校左羽林衞將軍桓彥範,0.9,PERSON_OFFICE
P000546,OFFICE_司刑少卿,担任,神龙元年正月癸卯,,司刑少卿袁恕己,0.9,PERSON_OFFICE
P000006,OFFICE_左羽林衞將軍,担任,神龙元年正月癸卯,,左羽林衞將軍李湛薛思行趙承恩,0.9,PERSON_OFFICE
P000547,OFFICE_左羽林衞將軍,担任,神龙元年正月癸卯,,左羽林衞將軍李湛薛思行趙承恩,0.9,PERSON_OFFICE
P000548,OFFICE_左羽林衞將軍,担任,神龙元年正月癸卯,,左羽林衞將軍李湛薛思行趙承恩,0.9,PERSON_OFFICE
P000549,OFFICE_右羽林衞將軍,担任,神龙元年正月癸卯,,右羽林衞將軍楊元琰,0.9,PERSON_OFFICE
P000482,OFFICE_左羽林衞大將軍,担任,神龙元年正月癸卯,,左羽林衞大將軍李多祚,0.9,PERSON_OFFICE
P000550,OFFICE_職方郎中,担任,神龙元年正月癸卯,,職方郎中崔泰之,0.9,PERSON_OFFICE
P000539,OFFICE_庫部員外郎,担任,神龙元年正月癸卯,,庫部員外郎朱敬則,0.9,PERSON_OFFICE
P000551,OFFICE_司刑評事,担任,神龙元年正月癸卯,,司刑評事冀仲甫,0.9,PERSON_OFFICE
P000552,OFFICE_檢校司農少卿兼知總監,担任,神龙元年正月癸卯,,檢校司農少卿兼知總監翟世言,0.9,PERSON_OFFICE
P000553,OFFICE_內直郎,担任,神龙元年正月癸卯,,內直郎王同皎,0.9,PERSON_OFFICE
P000554,OFFICE_麟臺監,担任,神龙元年正月癸卯,,麟臺監張易之,0.9,PERSON_OFFICE
P000555,OFFICE_春官侍郎,担任,神龙元年正月癸卯,,春官侍郎張昌宗,0.9,PERSON_OFFICE
P000556,OFFICE_汴州刺史,担任,神龙元年正月癸卯,,汴州刺史張昌期,0.9,PERSON_OFFICE
P000557,OFFICE_司禮少卿,担任,神龙元年正月癸卯,,司禮少卿張同休,0.9,PERSON_OFFICE
P000558,OFFICE_通事舍人,担任,神龙元年正月癸卯,,通事舍人張景雄,0.9,PERSON_OFFICE
P000006,OFFICE_皇太后,担任,,,而皇太后臨朝稱制,0.9,PERSON_OFFICE
P000006,OFFICE_皇太子,复立,聖曆二年,,聖曆二年，復為皇太子,0.9,PERSON_OFFICE
P000542,OFFICE_同鳳閣鸞臺三品,担任,神龍元年正月庚戌,,庚戌，張柬之、袁恕己同鳳閣鸞臺三品,0.9,PERSON_OFFICE
P000544,OFFICE_高要尉,贬为,神龍元年二月甲寅,,貶韋承慶為高要尉,0.9,PERSON_OFFICE
P000006,OFFICE_司空,担任,神龍元年二月丙寅,,丙寅，太子賓客武三思為司空、同中書門下三品,0.9,PERSON_OFFICE
P000407,OFFICE_司徒,担任,神龍元年二月丁卯,,丁卯，右散騎常侍、駙馬都尉武攸暨為司徒,0.9,PERSON_OFFICE
P000295,OFFICE_同中書門下三品,担任,神龍元年七月辛巳,,七月辛巳，太子賓客韋巨源同中書門下三品,0.9,PERSON_OFFICE
P000532,OFFICE_輔國大將軍,担任,神龍元年四月甲戌,,涼州都督唐休璟為輔國大將軍：同中書門下三品,0.9,PERSON_OFFICE
P000525,OFFICE_吏部尚書,任职,神龍二年正月戊戌,,吏部尚書李嶠,0.9,PERSON_OFFICE
P000525,OFFICE_同中書門下三品,加衔,神龍二年正月戊戌,,李嶠同中書門下三品,0.9,PERSON_OFFICE
P000560,OFFICE_中書侍郎,任职,神龍二年正月戊戌,,中書侍郎于惟謙,0.9,PERSON_OFFICE
P000560,OFFICE_同中書門下平章事,加衔,神龍二年正月戊戌,,于惟謙同中書門下平章事,0.9,PERSON_OFFICE
P000295,OFFICE_刑部尚書,转任,神龍二年二月乙未,,韋巨源為刑部尚書,0.9,PERSON_OFFICE
P000295,OFFICE_同中書門下三品,加衔,神龍二年二月乙未,,同中書門下三品,0.9,PERSON_OFFICE
P000561,OFFICE_侍中,任职,神龍二年三月甲辰,,蘇瓌守侍中,0.9,PERSON_OFFICE
P000553,OFFICE_光祿卿,任职,神龍二年三月庚戌,,光祿卿、駙馬都尉王同皎,0.9,PERSON_OFFICE
P000208,OFFICE_尚書右僕射,任职,神龍二年七月丙寅,,魏元忠為尚書右僕射,0.9,PERSON_OFFICE
P000208,OFFICE_中書令,兼任,神龍二年七月丙寅,,兼中書令,0.9,PERSON_OFFICE
P000525,OFFICE_中書令,任职,神龍二年七月丙寅,,李嶠守中書令,0.9,PERSON_OFFICE
P000534,OFFICE_同中書門下三品,加衔,神龍二年七月辛未,,李懷遠同中書門下三品,0.9,PERSON_OFFICE
P000208,OFFICE_尚書左僕射,转任,神龍二年十二月丙申,,魏元忠為尚書左僕射,0.9,PERSON_OFFICE
P000517,OFFICE_朔方道行軍大總管,担任,景龍二年七月癸巳,,七月癸巳，朔方道行軍大總管張仁亶同中書門下三品。,0.9,PERSON_OFFICE
P000517,OFFICE_同中書門下三品,担任,景龍二年七月癸巳,,七月癸巳，朔方道行軍大總管張仁亶同中書門下三品。,0.9,PERSON_OFFICE
P000563,OFFICE_御史中丞,担任,景龍二年,,御史中丞馮嘉賓使于突厥，死之。,0.9,PERSON_OFFICE
P000564,OFFICE_安西都護,担任,景龍二年,,安西都護牛師奬及西突厥戰于火燒城，死之。,0.9,PERSON_OFFICE
P000565,OFFICE_昭容,担任,景龍二年,,是歲，皇后、妃、主、昭容賣官，行墨敕斜封。,0.9,PERSON_OFFICE
P000295,OFFICE_尚书左仆射,担任,景龙三年二月壬寅,,壬寅，韋巨源為尚書左僕射，楊再思為右僕射：同中書門下三品。,0.9,PERSON_OFFICE
P000485,OFFICE_右仆射,担任,景龙三年二月壬寅,,壬寅，韋巨源為尚書左僕射，楊再思為右僕射：同中書門下三品。,0.9,PERSON_OFFICE
P000515,OFFICE_中书令,担任,景龙三年三月戊午,,三月戊午，宗楚客為中書令，蕭至忠守侍中，太府卿韋嗣立守兵部尚書、同中書門下三品。,0.9,PERSON_OFFICE
P000566,OFFICE_侍中,担任,景龙三年三月戊午,,三月戊午，宗楚客為中書令，蕭至忠守侍中，太府卿韋嗣立守兵部尚書、同中書門下三品。,0.9,PERSON_OFFICE
P000567,OFFICE_兵部尚书,担任,景龙三年三月戊午,,三月戊午，宗楚客為中書令，蕭至忠守侍中，太府卿韋嗣立守兵部尚書、同中書門下三品。,0.9,PERSON_OFFICE
P000568,OFFICE_中书侍郎,担任,景龙三年三月戊午,,中書侍郎兼檢校吏部侍郎崔湜，守兵部侍郎趙彥昭為中書侍郎：同中書門下平章事。,0.9,PERSON_OFFICE
P000569,OFFICE_太子少保,担任,景龙三年三月戊寅,,戊寅，禮部尚書韋溫為太子少保、同中書門下三品。,0.9,PERSON_OFFICE
P000570,OFFICE_吏部侍郎,担任,景龙三年三月戊寅,,太常少卿鄭愔守吏部侍郎、同中書門下平章事。,0.9,PERSON_OFFICE
P000525,OFFICE_同中书门下三品,担任,景龙三年八月乙酉,,八月乙酉，李嶠同中書門下三品，特進韋安石為侍中。,0.9,PERSON_OFFICE
P000533,OFFICE_侍中,担任,景龙三年八月乙酉,,八月乙酉，李嶠同中書門下三品，特進韋安石為侍中。,0.9,PERSON_OFFICE
P000571,OFFICE_尚书左仆射,担任,景龙三年九月戊辰,,九月戊辰，吏部尚書蘇瓌為尚書左僕射、同中書門下三品。,0.9,PERSON_OFFICE
P000532,OFFICE_太子少师,担任,景龙三年十二月壬辰,,十二月壬辰，前宋國公致仕唐休璟為太子少師、同中書門下三品。,0.9,PERSON_OFFICE
P000568,OFFICE_襄州刺史,贬任,景龙三年五月丙戌,,五月丙戌，貶崔湜為襄州刺吏，鄭愔江州司馬。,0.9,PERSON_OFFICE
P000570,OFFICE_江州司马,贬任,景龙三年五月丙戌,,五月丙戌，貶崔湜為襄州刺吏，鄭愔江州司馬。,0.9,PERSON_OFFICE
P000573,OFFICE_許州司兵參軍,担任,景龍四年五月丁卯,,殺許州司兵參軍燕欽融,0.9,PERSON_OFFICE
P000574,OFFICE_散騎常侍,担任,景龍四年六月,,皇后及安樂公主、散騎常侍馬秦客反,0.9,PERSON_OFFICE
P000006,OFFICE_皇嗣,担任,武后时期,,武后廢中宗，立為皇帝，其改國號周，以為皇嗣，居于東宮。,0.99,PERSON_OFFICE
P000006,OFFICE_平王,封爵,景云元年六月,,進封隆基為平王,0.99,PERSON_OFFICE
P000006,OFFICE_皇太子,立为,景云元年六月丁未,,丁未，立平王隆基為皇太子。,0.99,PERSON_OFFICE
P000579,OFFICE_中書令,行（代理）,景云元年六月癸卯,,癸卯，平王隆基同中書門下三品，鍾紹京行中書令。,0.95,PERSON_OFFICE
P000006,OFFICE_殿中監,擔任,景龍四年後,京師,乃拜玄宗殿中監，兼知內外閑廄、檢校隴右羣牧大使，押左右萬騎，進封平王，同中書門下三品。,0.9,PERSON_OFFICE
P000006,OFFICE_天下兵马元帅,担任,至德二载九月,,至德二载九月，以廣平郡王為天下兵馬元帥,0.95,PERSON_OFFICE
P000586,OFFICE_朔方、河西、隴右節度使,担任,至德二载九月,,朔方、河西、隴右節度使郭子儀為中軍,0.95,PERSON_OFFICE
P000006,OFFICE_皇太子,担任,天宝年间,,肅宗以皇太子治兵討賊,0.9,PERSON_OFFICE
P000595,OFFICE_尚書左丞,担任,貞元二十一年二月辛亥,,吏部侍郎韋執誼為尚書左丞、同中書門下平章事。,0.9,PERSON_OFFICE
